Property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket,Over_ave_price
18234,-37.666914,144.945996,15 Doy Street,DALLAS,2133000,house,2014,3,1,0,SC_072,2.7617,19960,0.1139,0,hospital_104,2.8879,S_153,2.4798,False
12437,-37.6956225,144.7535382,17 Catherine Drive,HILLSIDE,3900000,house,2012,3,2,3,SC_048,4.2893,20000,1.9187,39,hospital_057,8.9972,S_163,0.2163,False
29755,-37.765206,145.012493,238 Victoria Road,NORTHCOTE,15470000,house,2016,3,1,2,SC_001,2.5956,20015,1.364,0,hospital_035,0.4822,S_105,1.7562,True
59629,-37.813775,145.192864,21 Haines Street,MITCHAM,16320000,house,2014,4,2,0,SC_088,1.3218,19900,0.4779,0,hospital_010,0.3853,S_202,1.848,True
18664,-37.682128,144.907091,30 Hendricks Crescent,JACANA,3610000,house,2016,4,1,2,SC_059,2.0645,20030,1.1079,36,hospital_104,3.6906,S_153,1.3591,False
80739,-37.972544,145.205818,12 Gerard Street,DANDENONG,8400000,house,2016,4,1,1,SC_112,1.811,19889,1.4002,51,hospital_048,0.7126,S_183,1.3464,True
46167,-37.721229,145.112998,59-61 Para Road,MONTMORENCY,19680000,house,2014,3,2,2,SC_009,5.2816,19986,0.9993,40,hospital_075,1.8989,S_020,2.1645,True
85368,-37.880169,145.013017,20 Park Street,ELSTERNWICK,13800000,house,2014,2,1,2,SC_023,2.6595,19954,1.1807,17,hospital_080,0.4915,S_193,0.9789,False
54339,-37.820635,145.024053,28 Lennox Street,HAWTHORN,13100000,house,2010,3,1,0,SC_083,1.0146,19905,0.167,18,hospital_086,0.6203,S_208,1.0058,True
48041,-37.812394,145.04131,2 Byron Street,KEW,16405000,house,2012,3,2,1,SC_083,1.03,19904,1.097,21,hospital_064,0.7403,S_208,0.9874,True
54046,-37.817337,145.039473,12 Bell Street,HAWTHORN,15480000,house,2016,2,1,2,SC_083,0.488,19904,0.5315,21,hospital_086,0.785,S_208,0.4584,True
19738,-37.673605,144.901055,40 Toora Drive,WESTMEADOWS,4550000,house,2010,3,1,3,SC_059,2.1579,20030,1.9439,36,hospital_104,3.0682,S_153,1.882,True
62066,-37.816049,145.218387,5 Sherbrook Ave,RINGWOOD,11556000,house,2010,3,2,2,SC_032,0.9878,19901,0.5856,0,hospital_010,2.2248,S_040,1.0192,True
19006,-37.666648,144.920804,54 Girgarre Street,BROADMEADOWS,5475000,house,2015,4,1,2,SC_072,1.7734,44817,0.7804,39,hospital_104,1.7759,S_153,1.2759,True
80000,-37.989068,145.185668,26 Festival Crs,KEYSBOROUGH,7140000,house,2013,3,1,1,SC_057,1.1563,19889,1.3114,51,hospital_096,1.3828,S_079,1.2417,True
88968,-37.946837,145.029868,6 Tweed Street,HIGHETT,8960000,house,2016,3,1,2,SC_079,1.0162,19872,1.0684,41,hospital_110,1.6503,S_214,0.6975,False
69015,-37.850876,145.041111,29 Cressy Street,MALVERN,23360000,house,2013,4,2,1,SC_023,2.823,19911,0.1768,15,hospital_168,1.3329,S_235,1.4908,True
87692,-37.932104,145.004942,4 Hamel  Street,HAMPTON,21700000,house,2013,4,2,2,SC_046,3.0458,19949,0.7213,27,hospital_036,1.1544,S_088,0.6071,True
96376,-38.013044,145.278311,1 Kanumbra Court,HALLAM,4000000,house,2016,4,2,2,SC_077,2.7733,19885,0.913,59,hospital_069,3.0429,S_212,1.4443,False
41343,-37.762151,145.058802,1 Carlyle Jackson Lane,EAGLEMONT,24640000,house,2015,5,3,2,SC_017,1.1126,19934,0.4565,25,hospital_046,0.4915,S_100,0.9104,True
53355,-37.818069,145.007375,46 Murphy Street,RICHMOND,7200000,house,2013,2,1,1,SC_083,2.4953,19906,1.0567,10,hospital_122,0.3934,S_076,1.4018,False
85660,-37.897475,145.011892,44 Lantana Road,GARDENVALE,24000000,house,2013,3,2,2,SC_023,3.6075,19953,0.684,19,hospital_013,0.174,S_151,1.1473,True
41716,-37.739122,145.076892,17 Rowell Street,ROSANNA,5730000,house,2010,3,1,2,SC_017,1.9935,19936,1.0347,28,hospital_066,2.2344,S_100,2.3517,False
86017,-37.921075,145.004983,112 Dendy Street,BRIGHTON,28320000,house,2015,4,2,2,SC_046,3.5758,19951,1.0094,22,hospital_156,1.5695,S_009,1.0358,True
52514,-37.824704,145.01343,18 Albert Place,RICHMOND,5355000,house,2012,3,3,2,SC_038,1.8239,19906,0.6066,10,hospital_122,1.0077,S_102,1.8001,False
5332,-37.864161,144.839241,73 Millers Road,ALTONA,5225000,house,2013,4,2,1,SC_033,4.225,19927,0.4367,28,hospital_141,4.6021,S_128,0.9177,False
20224,-37.795346,144.972498,73 Kay Street,CARLTON,12155000,house,2010,2,1,1,SC_008,1.8516,19843,1.749,7,hospital_188,0.7853,S_200,0.5689,True
8073,-37.762489,144.786044,13 Lynne Maree Avenue,CAIRNLEA,6928000,house,2013,3,2,2,SC_107,4.3445,20003,2.1436,31,hospital_057,2.5141,S_159,0.5566,True
36100,-37.664638,145.035431,10 Beaumont Crescent,LALOR,5775000,house,2010,3,1,0,SC_062,4.6424,20005,1.4418,0,hospital_053,2.2134,S_229,1.3849,True
50077,-37.767626,145.098107,25 Flinders Street,BULLEEN,10200000,house,2016,3,1,2,SC_009,0.5877,19935,3.4964,26,hospital_193,1.6255,S_154,0.6316,True
92695,-37.992908,145.077294,131 Parkers Road,PARKDALE,5760000,house,2011,3,1,2,SC_003,2.635,19864,0.087,41,hospital_001,0.4666,S_003,0.983,False
43855,-37.71272,145.089554,56 Orana Drive,WATSONIA,5616000,house,2013,3,1,1,SC_017,5.1366,19984,0.5439,34,hospital_075,1.6667,S_020,1.2865,False
77192,-37.944259,145.102545,3 Davanzo Ave,CLARINDA,8888000,house,2016,3,2,1,SC_003,3.2168,19915,2.6914,39,hospital_076,2.9618,S_170,2.262,True
68817,-37.848903,145.034707,14 Robinson Street,MALVERN,19370000,house,2013,2,2,1,SC_038,2.5034,19911,0.6198,15,hospital_157,1.5542,S_235,1.3553,True
88461,-37.954567,145.037137,13 Mary Avenue,HIGHETT,4792000,house,2011,3,1,1,SC_079,0.6966,19872,0.8001,41,hospital_058,1.7826,S_069,0.6965,False
51858,-37.799596,145.18064,25 Astelot Drive,DONVALE,14560000,house,2016,3,1,2,SC_088,2.1982,19900,2.2793,0,hospital_034,1.2282,S_202,2.7343,True
86964,-37.920837399999996,144.9973755,63 Lynch Crescent,BRIGHTON,27520000,house,2009,4,2,2,SC_046,4.1539,19951,0.6418,22,hospital_156,1.1313,S_009,0.6342,True
83079,-37.886219,145.249908,2/23 The Ridge West,KNOXFIELD,5280000,house,2013,4,2,2,SC_049,5.2044,19868,4.0154,0,hospital_002,3.781,S_027,2.0897,False
63750,-37.784085,145.291151,19 Dixon Avenue,CROYDON,8360000,house,2015,4,2,2,SC_022,1.8145,19878,1.568,0,hospital_164,4.0901,S_181,1.5989,True
12862,-37.697516,144.756947,2A Meade Way,SYDENHAM,3630000,house,2011,3,1,1,SC_048,4.1733,20000,1.5703,39,hospital_057,8.6498,S_163,0.5737,False
27302,-37.588444,144.934708,57 Riversdale Street,CRAIGIEBURN,3060000,house,2016,3,2,2,SC_110,1.1738,40221,1.6712,45,hospital_104,7.0435,S_178,0.6216,False
25544,-37.592139,144.920572,16 Bisley Court,CRAIGIEBURN,5940000,house,2016,4,2,2,SC_016,0.6001,40221,2.2773,45,hospital_104,6.5185,S_178,1.2024,True
14013,-37.757348,144.897879,2 Roach Avenue,ABERFELDIE,8640000,house,2011,3,1,1,SC_085,1.9426,20037,1.619,20,hospital_184,1.7908,S_197,1.8065,False
50272,-37.775636,145.086074,5 Barak Street,BULLEEN,16065000,house,2010,5,3,2,SC_009,1.2246,19935,3.0432,26,hospital_194,2.5768,S_154,1.1114,True
63866,-37.811973,145.288544,2/451 Dorset Road,CROYDON,6240000,house,2015,3,2,1,SC_022,1.513,19878,1.969,0,hospital_164,2.9357,S_055,1.4014,False
22188,-37.742815,144.948865,192 Munro Street,COBURG,5850000,house,2013,4,2,1,SC_030,1.164,19965,1.2749,0,hospital_084,1.5101,S_172,1.4463,False
63242,-37.799283,145.262928,1/14 Beaufort Road,CROYDON,7215000,house,2015,4,2,2,SC_022,1.7726,19878,1.6121,0,hospital_164,1.1431,S_157,0.728,False
38995,-37.769692,145.034397,7 McDonald Avenue,IVANHOE,7480000,house,2012,3,1,1,SC_001,0.68,19932,0.6879,21,hospital_039,0.7726,S_219,0.6641,False
64156,-37.79922104,145.2911682,3 Donald St,CROYDON,27500000,house,2009,3,1,2,SC_022,0.7117,19878,1.0208,0,hospital_164,3.2702,S_055,0.7245,True
75254,-37.89574,145.065589,5/164-166 Murrumbeena Road,MURRUMBEENA,6105000,house,2009,3,1,2,SC_041,1.3662,19919,0.6365,30,hospital_159,2.9441,S_015,1.2061,False
21718,-37.75396347,144.9658203,1/11 De Carle Street,COBURG,8700000,house,2009,3,1,1,SC_030,2.769,19966,0.3566,0,hospital_144,0.596,S_173,1.2684,False
94668,-37.926456,145.044302,119 Patterson Road,BENTLEIGH,11305000,house,2013,2,1,2,SC_046,1.5434,19938,0.789,40,hospital_110,0.987,S_107,0.7948,True
13334,-37.713759,144.776636,6 Ryan Road,DELAHEY,5070000,house,2011,3,1,1,SC_107,3.0998,20000,1.4225,39,hospital_057,6.1784,S_094,1.2753,False
42581,-37.737564,145.064297,76 Bellevue Avenue,ROSANNA,14240000,house,2015,3,1,2,SC_017,2.0598,19936,0.6135,28,hospital_090,1.7469,S_100,2.4315,True
63760,-37.79743576,145.2786408,19 Mount View Street,CROYDON,4284000,house,2008,3,1,0,SC_022,0.4314,19878,0.2813,0,hospital_164,2.3304,S_182,0.2446,False
89135,-37.954519,145.016839,11 McLauchlin Avenue,SANDRINGHAM,25850000,house,2016,4,3,2,SC_079,2.21,19948,1.1742,29,hospital_058,0.7984,S_214,1.1148,True
29462,-37.775733,145.006133,15 Newmarket Street,NORTHCOTE,9399000,house,2012,3,1,1,SC_001,3.256,19929,0.4269,16,hospital_035,1.4352,S_105,2.7541,False
78779,-37.95909119,145.1565857,2 Vardon Street,SPRINGVALE,4459500,house,2009,4,2,2,SC_057,4.0222,19891,0.6188,46,hospital_124,2.3226,S_075,0.7621,False
9725,-37.891767,144.639769,10 Adam Court,WERRIBEE,2950000,house,2012,3,2,1,SC_012,3.2434,19921,2.0579,39,hospital_073,3.8555,S_236,2.8319,False
67174,-37.758467,145.338883,2 Noble Court,LILYDALE,8800000,house,2015,4,2,3,SC_084,2.196,19876,0.8434,0,hospital_113,1.4534,S_081,0.955,True
25615,-37.578571,144.938373,17 Bowman Glen,CRAIGIEBURN,5728000,house,2010,3,2,2,SC_005,1.6426,40221,2.6242,45,hospital_104,8.1835,S_178,1.7603,True
71613,-37.85259628,145.2377319,5 Eton Square,WANTIRNA,4745000,house,2006,4,2,2,SC_032,4.504,19871,2.7679,0,hospital_179,0.963,S_226,2.1995,False
56549,-37.851915,145.123059,3 Renown Street,BURWOOD,7560000,house,2013,4,1,1,SC_037,3.6594,19840,2.5996,28,hospital_047,1.367,S_097,1.0009,False
85380,-37.888718,145.004234,21 Gisborne Street,ELSTERNWICK,16950000,house,2010,4,2,2,SC_015,3.0401,19954,0.5298,17,hospital_116,0.5727,S_193,0.2463,False
15009,-37.73821259,144.9091644,14 Holyrood Avenue,STRATHMORE,7650000,house,2008,3,2,2,SC_082,0.5669,20036,1.4413,23,hospital_184,0.5802,S_197,0.712,False
79141,-37.95826,145.144149,49 Emerald Drive,SPRINGVALE,5395000,house,2012,3,1,3,SC_057,4.6127,19913,1.2711,44,hospital_124,3.3045,S_075,0.8436,False
79449,-37.95075278,145.1572999,Moishe Circuit 57 Sandown Road,SPRINGVALE,15795000,house,2015,4,2,2,SC_057,4.8795,19913,0.3651,44,hospital_124,2.9324,S_075,0.5846,True
61932,-37.796988999999996,145.238451,4 Panfield Avenue,RINGWOOD,8100000,house,2015,5,3,3,SC_032,1.9487,19879,1.9612,0,hospital_105,1.6267,S_157,1.4629,True
20317,-37.77100372,144.9635315,10 Eveline Street,BRUNSWICK,9720000,house,2009,3,1,1,SC_011,4.3578,19968,0.5041,0,hospital_144,1.7729,S_074,0.3379,False
93439,-38.00569153,145.099884,5 Jenkins Street,MORDIALLOC,6240000,house,2009,3,2,2,SC_003,3.9625,19863,1.0768,44,hospital_001,2.9058,S_119,1.1875,False
3893,-37.823378,144.882395,8 Salisbury Street,YARRAVILLE,7510000,house,2014,3,1,1,SC_033,3.1549,19995,0.8661,18,hospital_056,3.3835,S_201,2.8692,False
68962,-37.867801,145.035313,24 Hunter Street,MALVERN,20160000,house,2016,3,1,1,SC_023,1.1463,19944,0.5563,19,hospital_183,0.5849,S_013,0.8912,True
96662,-38.007427,145.276802,248 Princess Highway,HALLAM,4277000,house,2013,4,2,2,SC_077,2.5119,19885,1.3029,59,hospital_069,3.5522,S_212,1.0221,False
70225,-37.86705,145.095675,6 Shaw Street,ASHWOOD,11820000,house,2015,3,1,2,SC_042,1.2028,19839,0.9294,26,hospital_098,1.0034,S_112,0.1815,True
64108,-37.809288,145.262423,28 The Pass,CROYDON,5860000,house,2013,4,2,2,SC_022,2.1426,19879,1.1164,0,hospital_164,0.6244,S_157,1.4919,False
53081,-37.81568146,145.0108948,34 Appleton Street,RICHMOND,6875000,house,2008,2,1,0,SC_083,2.2359,19905,1.2578,18,hospital_134,0.7977,S_076,1.5076,False
78677,-37.959021,145.161193,16 Rosa Avenue,SPRINGVALE,7820000,house,2011,3,1,1,SC_057,3.9002,19891,0.3147,46,hospital_124,2.018,S_075,1.043,True
789,-37.807127,144.888749,29 Station Road,SEDDON,7980000,house,2011,2,1,1,SC_043,2.8264,20024,0.5676,17,hospital_056,1.574,S_201,1.0807,False
70657,-37.87868881,145.0956879,22 Thurloo Street,CHADSTONE,6474000,house,2008,3,1,1,SC_042,0.3969,19839,0.6502,26,hospital_098,1.8922,S_026,1.3631,False
6339,-37.7868329,144.8259343,1a Rosdale Place,SUNSHINE,6460000,house,2010,2,1,1,SC_102,0.8384,20021,0.6396,25,hospital_174,1.1711,S_080,0.8556,False
29369,-37.773071,144.996462,13 Helen Street,NORTHCOTE,27300000,house,2016,4,1,2,SC_103,3.7588,20016,0.3718,0,hospital_035,1.5108,S_105,2.5289,True
8656,-37.761296,144.791458,8 Eden Valley Road,CAIRNLEA,10855000,house,2011,5,3,3,SC_107,4.0358,20003,1.649,31,hospital_057,2.0298,S_159,0.3443,True
64850,-37.787337,145.259335,74 Strathfield Parade,CROYDON,6000000,house,2010,4,2,2,SC_022,2.4643,19878,2.0764,0,hospital_164,2.2971,S_157,1.1607,False
32176,-37.747397,145.016515,2 Cormac Street,PRESTON,10478000,house,2011,3,1,3,SC_103,1.5492,20013,1.4544,0,hospital_035,1.888,S_105,1.2055,True
55552,-37.834674,145.065515,33a Nelson Road,CAMBERWELL,28600000,house,2015,3,2,2,SC_099,1.3247,19851,0.4362,30,hospital_168,1.564,S_160,0.4836,True
17199,-37.705754,144.942615,4 The Loop,HADFIELD,8850000,house,2010,4,3,2,SC_030,3.0396,19961,1.5395,0,hospital_139,5.0566,S_004,0.3693,True
83438,-37.852609,145.003196,12 Aberdeen Road,PRAHRAN,11070000,house,2010,2,1,1,SC_066,1.0319,19947,0.8973,20,hospital_012,0.4516,S_115,0.5397,False
30766,-37.75882339,145.0101166,149 Gooch Street,THORNBURY,7850000,house,2009,4,1,1,SC_103,2.2591,20014,1.0994,0,hospital_035,0.497,S_105,1.0347,False
39574,-37.682441,145.05195,12 Windmill St,BUNDOORA,7680000,house,2009,3,2,2,SC_062,4.5241,20007,3.327,0,hospital_041,1.3957,S_155,1.828,True
87748,-37.933913,145.008617,44 Ludstone Street,HAMPTON,16640000,house,2015,3,1,2,SC_046,2.6829,19949,0.7735,27,hospital_036,1.0411,S_088,0.6627,True
44239,-37.6884079,145.0851135,13 Killarney Ridge,GREENSBOROUGH,6160000,house,2009,4,2,2,SC_062,4.0888,19984,2.5129,34,hospital_041,1.9829,S_020,2.2408,False
40583,-37.700542,145.069166,4 Stratford Place,BUNDOORA,7514000,house,2011,3,1,1,SC_047,5.4407,19984,1.7332,34,hospital_037,1.0553,S_155,1.2766,True
58507,-37.826462,145.176439,11 Haros Avenue,NUNAWADING,32240000,house,2015,3,1,1,SC_088,0.841,19899,0.6662,0,hospital_060,1.9306,S_202,0.2847,True
1066,-37.797959,144.884381,454 Barkly Street,FOOTSCRAY,7200000,house,2012,2,1,2,SC_043,2.068,20023,0.4365,19,hospital_056,0.5605,S_201,1.2383,False
87695,-37.940962999999996,145.009645,4 Kerferd Street,HAMPTON,14800000,house,2014,4,2,2,SC_046,2.5247,19949,0.7909,27,hospital_036,0.5456,S_088,0.7752,True
32651,-37.749362,144.993461,35 Oakover Road,PRESTON,5600000,house,2011,3,1,2,SC_103,1.3203,20013,0.7253,0,hospital_035,1.9692,S_105,0.9151,False
68111,-37.846876,145.006157,46 Evelina Road,TOORAK,6465000,house,2016,4,2,0,SC_038,0.7257,19947,0.435,20,hospital_097,0.7677,S_115,0.1518,False
36452,-37.67474,145.034332,4/21 Lynne Street,LALOR,3640000,house,2014,2,1,0,SC_062,5.1887,20006,1.8055,0,hospital_053,3.0198,S_229,1.5287,False
48057,-37.812366,145.059843,2/1211 Burke Road,KEW,12450000,house,2015,2,1,1,SC_099,1.3427,19853,1.584,25,hospital_064,1.0939,S_113,1.8723,False
41194,-37.714696,145.030061,8 Stymie Street,KINGSBURY,4060000,house,2013,3,1,1,SC_047,2.6555,20009,1.9611,0,hospital_025,1.1821,S_225,1.143,False
44717,-37.713679,145.109289,249 Nepean Street,GREENSBOROUGH,5350000,house,2011,3,2,3,SC_017,5.9012,19985,1.0864,38,hospital_075,0.9982,S_020,1.2885,False
78376,-37.92528915,145.1659241,8 Emden Crescent,MULGRAVE,3960000,house,2008,3,1,1,SC_073,2.7531,19914,2.796,42,hospital_065,3.9594,S_148,2.3077,False
79503,-37.990333,145.159232,10 Beach Court,KEYSBOROUGH,5447000,house,2010,4,2,0,SC_057,1.2653,19890,3.0043,49,hospital_096,1.0963,S_079,1.1996,False
80475,-38.0029846,145.1440774,7/1 Breanne Place,KEYSBOROUGH,5720000,house,2014,3,2,2,SC_057,2.8089,19862,4.5606,46,hospital_096,2.5816,S_079,2.7231,False
90990,-37.959395,145.059677,73 Wilson Street,CHELTENHAM,16813000,house,2016,3,1,2,SC_079,1.9929,19866,0.9241,37,hospital_082,0.2791,S_023,0.3387,True
87864,-37.937358,145.005501,6 Wave Street,HAMPTON,14420000,house,2010,3,1,1,SC_046,2.8931,19949,0.3605,27,hospital_036,0.5859,S_088,0.2848,True
22295,-37.745419,144.949816,21 Portland Street,COBURG,5440000,house,2014,3,1,2,SC_030,1.4488,19965,1.2383,0,hospital_084,1.226,S_172,1.4199,False
5350,-37.8680431,144.8166199,8 Linnet Street,ALTONA,2280000,house,2012,3,1,2,SC_033,5.3128,19925,0.4222,32,hospital_141,6.6157,S_128,1.1758,False
35306,-37.706538,145.012104,6 Fyfe Street,RESERVOIR,5980000,house,2010,3,2,2,SC_103,3.7857,20009,0.2735,0,hospital_139,1.7428,S_225,2.5151,False
90358,-37.962345,145.047762,24 Paul Street,CHELTENHAM,6390000,house,2011,3,1,1,SC_079,1.5836,19866,0.7651,37,hospital_082,0.8205,S_023,0.7766,False
14001,-37.747312,144.907411,2 Collins Street,ESSENDON,16200000,house,2016,2,1,0,SC_082,1.4923,20036,1.1908,23,hospital_184,0.5946,S_197,0.4101,True
87439,-37.941781,145.013347,18 Myrtle Road,HAMPTON,13040000,house,2015,4,2,2,SC_046,2.209,19949,1.1254,27,hospital_036,0.8486,S_214,0.8707,False
76506,-37.91735,145.140351,1/828 Blackburn Rd,CLAYTON,3843000,house,2010,3,1,2,SC_073,4.1907,19915,1.9221,39,hospital_065,1.6419,S_169,2.1344,False
94608,-37.92639923,145.0430298,107 Patterson Road,BENTLEIGH,8640000,house,2008,3,2,1,SC_046,1.5153,19938,0.6782,40,hospital_110,0.9212,S_107,0.769,False
798,-37.804381,144.891668,3 Alexander Street,SEDDON,5382000,house,2011,3,1,1,SC_043,2.9089,20024,0.2096,17,hospital_056,1.3415,S_201,0.6891,False
10765,-37.796012,144.934118,64 Hardiman Street,KENSINGTON,6448000,house,2016,2,1,1,SC_011,2.1917,19972,0.265,0,hospital_114,0.3671,S_086,1.1261,False
20252,-37.795324,144.971949,93 Kay Street,CARLTON,7000000,house,2015,1,1,0,SC_008,1.8486,19843,1.7531,7,hospital_188,0.7502,S_200,0.6113,False
43134,-37.718994,145.083713,4 Joules Court,MACLEOD,9945000,house,2014,4,2,2,SC_017,4.3059,19984,0.8946,34,hospital_075,2.4876,S_020,2.1465,True
58335,-37.81241989,145.1412201,8 Dixon Grove,BLACKBURN,6000000,house,2009,3,1,1,SC_037,1.8099,19897,0.9318,0,hospital_154,1.8934,S_147,1.8728,False
95272,-37.901534,145.039038,24 Newham Grove,ORMOND,9808000,house,2011,2,1,1,SC_041,2.5419,19941,0.1935,35,hospital_126,1.7298,S_107,2.0213,False
93560,-38.004153,145.102017,6 Treeby Boulevard,MORDIALLOC,8965000,house,2011,5,2,2,SC_003,3.8475,19863,1.2881,44,hospital_001,2.9701,S_119,1.4135,True
19206,-37.671526,144.922621,8 Lilliput Street,BROADMEADOWS,5916000,house,2015,3,1,2,SC_072,2.3123,44817,1.2099,39,hospital_104,2.3267,S_153,0.7357,True
69935,-37.862439,145.10382,31 Silver Ash Avenue,ASHWOOD,11760000,house,2013,3,1,2,SC_042,1.9807,19840,1.4397,28,hospital_089,1.0164,S_112,0.9901,True
52305,-37.816327,145.006998,138 Somerset Street,RICHMOND,17550000,house,2016,3,2,0,SC_083,2.5561,19906,1.2514,10,hospital_122,0.5053,S_076,1.2528,True
40631,-37.701246,145.073557,418 Grimshaw Street,BUNDOORA,6750000,house,2014,3,1,1,SC_062,5.6172,19984,1.4077,34,hospital_037,1.4344,S_155,1.671,False
59050,-37.817242,145.179983,57 McCulloch Street,NUNAWADING,14960000,house,2015,3,1,3,SC_088,0.2346,19899,0.5835,0,hospital_010,1.4533,S_202,0.8127,True
84705,-37.876004,144.990241,18 Mason Avenue,ELWOOD,10836000,house,2012,3,1,1,SC_015,1.1679,19955,0.4391,15,hospital_009,1.3239,S_133,0.413,False
20892,-37.760477,144.970568,26 Leithead Street,BRUNSWICK,12320000,house,2013,3,1,3,SC_030,3.6059,19967,0.874,0,hospital_144,0.4579,S_074,1.3935,True
61911,-37.81978607,145.2282867,4 Ellison Street,RINGWOOD,7485000,house,2009,3,2,0,SC_032,0.7843,19902,0.4382,0,hospital_105,1.6181,S_040,0.873,True
73022,-37.855951,145.28929,16 Girdwood Road,BORONIA,6400000,house,2014,3,2,1,SC_049,4.5934,19869,0.6609,0,hospital_049,0.9391,S_146,0.7328,True
85115,-37.874471,144.985265,8 Dryden Street,ELWOOD,16950000,house,2013,4,2,2,SC_015,0.7578,19955,0.8906,15,hospital_087,1.6261,S_133,0.6991,True
21524,-37.77454,144.956495,72 Wilson Street,BRUNSWICK,11518000,house,2013,3,1,1,SC_011,3.6562,19969,0.2017,0,hospital_102,1.2029,S_138,0.5503,False
89861,-37.9555145,145.0606113,109 Wilson Street,CHELTENHAM,6344000,house,2011,3,2,2,SC_079,1.8564,19866,1.3486,37,hospital_082,0.6447,S_023,0.6082,False
62792,-37.8206971,145.2416167,28 Campbell Street,HEATHMONT,5000000,house,2012,3,1,1,SC_032,1.4315,19871,0.8873,0,hospital_105,1.0718,S_190,1.4176,False
42476,-37.740992,145.082098,62 Graham Road,VIEWBANK,6960000,house,2010,4,2,2,SC_017,2.0325,19936,1.4203,28,hospital_066,2.391,S_100,2.3532,False
37414,-37.647462,145.040752,4 Roche Court,EPPING,3630000,house,2015,3,2,1,SC_062,3.9719,20005,1.0855,0,hospital_053,2.1866,S_229,2.8416,False
26139,-37.592675,144.931442,25 Lee Street,CRAIGIEBURN,4368000,house,2014,3,1,2,SC_110,0.9612,40221,1.4605,45,hospital_104,6.5316,S_178,0.2696,False
57450,-37.833811,145.085479,96 Highfield Road,CANTERBURY,17040000,house,2016,3,1,2,SC_099,2.6329,19894,1.0948,0,hospital_089,2.737,S_160,1.2798,True
78644,-37.93772,145.156954,15 Gray Street,SPRINGVALE,8415000,house,2010,5,3,3,SC_073,4.3298,19913,1.3478,44,hospital_076,3.6546,S_075,1.8161,True
27912,-37.601713,144.925014,9 Farnham Court,CRAIGIEBURN,3120000,house,2010,3,2,2,SC_110,1.3664,40221,1.6145,45,hospital_104,5.4678,S_178,1.1685,False
76392,-37.909257,145.088603,70 Eastgate Street,OAKLEIGH,15280000,house,2014,4,2,2,SC_087,2.4001,19917,0.9894,34,hospital_166,1.8885,S_010,1.5048,True
74184,-37.912631,145.275289,7 Crusoe Drive,LYSTERFIELD,4662000,house,2014,4,2,2,SC_049,3.5338,19867,3.5995,0,hospital_150,3.6703,S_199,2.8783,False
20309,-37.77355957,144.9637909,10 Charles Street,BRUNSWICK,38700000,house,2009,1,1,0,SC_008,4.295,19969,0.4739,0,hospital_102,1.8239,S_138,0.3307,True
23718,-37.647559,144.901774,6 Dunfermline Avenue,GREENVALE,6250000,house,2011,3,2,2,SC_072,1.8364,44817,2.6113,39,hospital_104,1.6799,S_211,1.9517,False
38488,-37.768652,145.044813,1 Ivanhoe Parade,IVANHOE,8030000,house,2011,2,1,1,SC_001,0.2784,19933,0.0604,22,hospital_039,1.3679,S_219,0.2758,False
21688,-37.739794,144.955732,1 High Street,COBURG,13936000,house,2014,3,2,1,SC_030,0.9592,19965,0.7271,0,hospital_084,1.6092,S_172,0.8615,True
65197,-37.798257,145.317547,1A Dallas Court,KILSYTH,5892000,house,2013,4,2,2,SC_022,3.0332,19877,1.5703,0,hospital_113,5.2003,S_224,0.7665,False
73443,-37.858337399999996,145.2688446,2a Unavale Crescent,BORONIA,5520000,house,2008,3,1,2,SC_049,5.3012,19869,1.3859,0,hospital_002,0.3246,S_024,1.4323,False
71095,-37.853596,145.236482,12 Stokes Road,WANTIRNA,3420000,house,2012,3,2,1,SC_032,4.5962,19871,2.9015,0,hospital_179,0.9126,S_226,2.0431,False
37050,-37.641918,145.036438,2/42 Northumberland Dr,EPPING,3060000,house,2010,3,1,1,SC_062,4.4589,20005,1.2915,0,hospital_053,2.0607,S_196,2.3709,False
43268,-37.72627,145.103144,7 Jindalee Avenue,YALLAMBIE,3744000,house,2012,3,2,2,SC_017,4.4794,19986,2.0271,40,hospital_075,2.3654,S_020,2.417,False
21818,-37.74576,144.967667,11 Park Street,COBURG,9180000,house,2014,2,1,0,SC_030,2.1435,19965,0.5384,0,hospital_084,1.2358,S_173,0.3778,True
31628,-37.7501251,145.0141699,1/146 Raglan Street,PRESTON,8775000,house,2012,4,1,2,SC_103,1.5918,20013,1.3341,0,hospital_035,1.5282,S_105,0.9336,True
73040,-37.86759567,145.2855072,168 Dorset Road,BORONIA,4470000,house,2009,3,1,1,SC_049,3.5912,19869,0.8013,0,hospital_049,0.6084,S_146,0.6244,False
81264,-37.981857,145.218319,4/17-19 Edith Street,DANDENONG,6596000,house,2016,3,2,1,SC_112,0.6485,19888,1.1763,54,hospital_119,0.3686,S_183,0.4054,True
88805,-37.95203781,145.029007,34 Highland Avenue,HIGHETT,11764000,house,2009,3,1,3,SC_079,1.1073,19872,1.1987,41,hospital_058,1.3819,S_214,0.9529,True
